1;1;Bulbizarre;40;8;11;5;0;;0;1;;Vampigraine;À moins que tous les dégâts infligés par cette attaque ne soient prévenus, vous pouvez retirer 1 marqueur de dégâts de Bulbizarre.;20;20;;;;;;;;;2;;;;;;;400;10;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
97;0;Hypnomade;;;;;0;;0;;96;;;;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
98;0;Krabby;;;;;0;;0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
99;0;Krabboss;;;;;0;;0;;98;;;;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
100;1;Voltorbe;40;3;;4;0;;0;1;;Charge;;10;10;;;;;;;;;;;1;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
101;1;Electrode;80;3;;4;0;;0;1;100;Choc électrique;Lancez une pièce. Si c'est pile, Électrode s'inflige 10 dégâts.;50;50;;;;3;;;;;;;;;;;;207;0;10;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Buzzap;N'importe quand durant votre tour (avant votre attaque), vous pouvez mettre Électrode K.O. et l'attacher à 1 de vos autres Pokémon. Si vous le faites, choisissez un type d'Énergie. Électrode est maintenant une carte Énergie (au lieu d'un Pokémon) qui fournit 2 Énergies de ce type. Ce pouvoir ne peut être utilisé si Électrode est Endormi, Confus ou Paralysé.;;
102;0;Noeufnoeuf;;;;;0;;0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
103;0;Noadkoko;;;;;0;;0;;102;;;;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
104;0;Osselait;;;;;0;;0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
105;0;Ossatueur;;;;;0;;0;;104;;;;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
106;0;Kiklee;;;;;0;;0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
107;1;Tygnon;70;4;;12;0;;0;2;;Taquet;;20;20;;;;;1;;;;;;;;;;;;;;Punch spécial;;40;40;;;;;2;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
108;0;Excelangue;;;;;0;;0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
109;1;Smogo;50;8;;12;0;;0;1;;Gaz infect;"Lancez une pièce. Si c'est face, le Pokémon Défenseur est maintenant Empoisonné , si c'est pile, il est maintenant Confus.";10;10;;;;;;;;;2;;;;;;;601;3;0;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
110;0;Smogogo;;;;;0;;0;;109;;;;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
111;0;Rhinocorne;;;;;0;;0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
112;0;Rhinoféros;;;;;0;;0;;111;;;;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
113;1;Leveinard;120;10;;4;0;12;1;1;;Compresse;Lancez une pièce. Si c'est face, prévenez tous les dégâts infligés à Leveinard pendant le prochain tour de votre adversaire. (Tout autre effet ou attaque est toujours valide.);0;0;;;;;;;;;;;2;;;;;500;;;Damoclès;Leveinard s'inflige 80 points de dégâts.;80;80;;;;;;;;;;;4;;;;;206;80;;;;;;;;;;;;;;;;;;;;;;;;
114;1;Saquedeneu;50;8;;5;0;;0;2;;Etreinte;Lancez une pièce. Si c'est face, le Pokémon défenseur est maintenant Paralysé.;20;20;;;;;;;;;1;;1;;;;;601;2;-1;Poudre Toxik;Le Pokémon défenseur est maintenant Empoisonné.;20;20;;;;;;;;;3;;;;;;;600;3;;;;;;;;;;;;;;;;;;;;;;;;
115;0;Kangourex;;;;;0;;0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
116;0;Hypotrempe;;;;;0;;0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
117;0;Hypocéan;;;;;0;;0;;116;;;;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
118;0;Poissirène;;;;;0;;0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
119;0;Poissoroy;;;;;0;;0;;118;;;;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
120;1;Stari;40;14;;3;0;;0;1;;Gifle;;20;20;;;;;;;;;;;;;;;1;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
121;1;Staross;60;14;;3;0;;0;1;120;Soin;Défaussez une carte Énergie eau attachée à Staross pour pouvoir utiliser cette attaque. Retirez tous les marqueurs de dégâts sur Staross.;0;0;;;;;;;;;;;;;;;2;400;60;14;Etoile gelante;Lancez une pièce. Si c'est face, le Pokémon Défenseur est maintenant Paralysé.;20;20;;;;;;;;;;;2;;;;1;601;2;-1;;;;;;;;;;;;;;;;;;;;;;;
122;0;M. Mime;;;;;0;;0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
123;0;Insécateur;;;;;0;;0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
124;1;Lippoutou;70;12;;12;0;;0;2;;Torgnoles;Lancez 2 pièces. Cette attaque inflige 10 dégâts multipliés par le nombre de faces.;0;10x;;;;;;;;;;;;;1;;;201;10;2;Yoga;Inflige 20 dégâts plus 10 dégâts supplémentaires pour chaque marqueur de dégâts sur le Pokémon Défenseur.;20;20+;;;;;;;;;;;1;;2;;;202;10;;;;;;;;;;;;;;;;;;;;;;;;
125;1;Elektek;70;3;;4;0;;0;2;;Eclair;Lancez une pièce. Si c'est face, le Pokémon Défenseur est maintenant Paralysé.;10;10;;;;1;;;;;;;;;;;;601;2;-1;Poing-éclair;"Lancez une pièce. Si c'est face, cette attaque inflige 30 dégâts plus 10 dégâts supplémentaires , si c'est pile, cette attaque inflige 30 dégâts et Élektek s'inflige 10 dégâts.";30;30+;;;;1;;;;;;;1;;;;;207;10;10;;;;;;;;;;;;;;;;;;;;;;;
126;1;Magmar;50;5;;14;0;;0;2;;Poing de Feu;;30;30;;;;;;2;;;;;;;;;;;;;Lance-flamme;Défaussez 1 carte Énergie feu attachée à Magmar pour pouvoir utiliser cette attaque.;50;50;;;;;;2;;;;;1;;;;;300;1;4;;;;;;;;;;;;;;;;;;;;;;;
127;0;Scarabrute;;;;;0;;0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
128;0;Tauros;;;;;0;;0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
129;1;Magicarpe;30;14;;3;0;;0;1;;Charge;;10;10;;;;;;;;;;;1;;;;;;;;Nageoire;Inflige 10 dégâts multipliés par le nombre de marqueurs de dégâts sur Magicarpe.;0;10x;;;;;;;;;;;;;;;1;203;10;;;;;;;;;;;;;;;;;;;;;;;;
130;1;Léviator;100;14;;8;0;4;1;3;129;Draco-rage;;50;50;;;;;;;;;;;;;;;3;;;;Bulles d’O;Lancez 1 pièce. Si c'est face, le Pokémon Défenseur est maintenant Paralysé.;40;40;;;;;;;;;;;;;;;4;601;2;-1;;;;;;;;;;;;;;;;;;;;;;;
131;0;Lokhlass;;;;;0;;0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
132;0;Métamorph;;;;;0;;0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
133;0;Evoli;;;;;0;;0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
134;0;Aquali;;;;;0;;0;;133;;;;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
135;0;Voltali;;;;;0;;0;;133;;;;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
136;0;Pyroli;;;;;0;;0;;133;;;;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
137;1;Porygon;30;10;;4;0;12;1;1;;Adaptation 1;Si le Pokémon Défenseur avait une Faiblesse, vous pouvez la changer pour le type de votre choix, excepté Incolore.;0;0;;;;;;;;;;;1;;;;;1;;;Adaptation 2;Changez la Résistance de Porygon pour un type de votre choix, excepté Incolore.;;0;;;;;;;;;;;2;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;
138;0;Amonita;;;;;0;;0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
139;0;Amonistar;;;;;0;;0;;138;;;;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
140;0;Kabuto;;;;;0;;0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
141;0;Kabutops;;;;;0;;0;;140;;;;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
142;0;Ptéra;;;;;0;;0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
143;0;Ronflex;;;;;0;;0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
144;0;Artikodin;;;;;0;;0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
145;1;Electhor;90;3;;;0;4;1;3;;Tonnerre;Lancez une pièce. Si c'est pile, Électhor s'inflige 30 dégâts.;60;60;;;;3;;;;;;;1;;;;;207;0;30;Fatal-foudre;Défaussez toutes les cartes Énergie attachées à Électhor pour pouvoir utiliser cette attaque.;100;100;;;;4;;;;;;;;;;;;300;100;255;;;;;;;;;;;;;;;;;;;;;;;
146;0;Sulfura;;;;;0;;0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
147;1;Minidraco;40;10;;;0;12;1;1;;Ecras’ face;;10;10;;;;;;;;;;;1;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
148;1;Draco;80;10;;;0;12;1;2;147;Souplesse;Lancez 2 pièces. Cette attaque inflige 30 dégâts multipliés par le nombre de faces.;0;30x;;;;;;;;;;;3;;;;;201;30;2;Ultralaser;Si des cartes Énergie sont attachées au Pokémon Défenseur, choisissez 1 d'elle et défaussez-là.;20;20;;;;;;;;;;;4;;;;;301;1;0;;;;;;;;;;;;;;;;;;;;;;;
149;0;Dracolosse;;;;;0;;0;;148;;;;0;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
150;1;Mewtwo;60;12;;12;0;;0;3;;Psyko;Inflige 10 dégâts plus 10 dégâts supplémentaires pour chaque carte Énergie attachée au Pokémon Défenseur.;10;10+;;;;;;;;;;;1;;1;;;208;10;0;Bouclier;Défaussez 1 carte Énergie psy attachée à Mewtwo pour pouvoir utiliser cette attaque. Pendant le prochain tour de votre adversaire, prévenez tous les effets ou attaques, y compris les dégâts, infligés à Mewtwo.;0;0;;;;;;;;;;;;;2;;;502;12;;;;;;;;;;;;;;;;;;;;;;;;
151;0;Mew;;;;;0;;0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1000;0;Bug;0;1
1001;0;Dark;1;1
1002;0;Dragon;2;1
1003;1;Electric;3;1
1004;1;Fighting;4;1
1005;1;Fire;5;1
1006;0;Flying;6;1
1007;0;Ghost;7;1
1008;1;Grass;8;1
1009;0;Ice;9;1
1010;1;Normal;10;2
1011;0;Poison;11;1
1012;1;Psychic;12;1
1013;0;Rock;13;1
1014;1;Water;14;1
2000;0;Peluche Mélofée;Jouez Peluche Mélofée comme Pokémon de Base. Lorsqu'il est en jeu, Peluche Mélofée compte comme un Pokémon (au lieu d'une carte Dresseur). Peluche Mélofée n'a pas d'attaque, ne peut pas battre en retraite, et ne peut pas être Endormi, Confus, Paralysé ou Empoisonné. Si Peluche Mélofée est mis K.O., il ne compte pas comme un Pokémon mis K.O. À tout moment pendant votre tour et avant votre attaque, vous pouvez défausserPeluche Mélofée.;2000;
2001;1;Recherche informatique;Défaussez 2 des autres cartes de votre main pour chercher n'importe quelle carte dans votre deck et la placer dans votre main. Ensuite, mélangez votre deck.;2001;
2002;0;Vaporisateur rétrograde;Choississez 1 de votre propres Pokémon en jeu et un Niveau d'évolution. Défaussez toutes les cartes Evolution de ce stade ou supérieur attachée(s) à ce Pokémon. Ce Pokémon n'est plus Endormi, Confus, Paralysé, Empoisonné ou tout autre effet résultant d'une attaque (comme si vous veniez juste de le faire évoluer).;2002;
2003;1;Faux Profresseur Chen;Votre adversaire mélange sa main avec son deck, puis pioche 7 cartes.;2003;
2004;1;Récupérateur;Défaussez 2 des autres cartes de votre main pour placer une carte Dresseur de votre pile de Défausse dans votre main.;2004;
2005;0;Fillette;Vous révélez votre main ainsi que votre adversaire, puis mélangez toutes les cartes Dresseur de vos main dans vos decks respectifs.;2005;
2006;0;Eleveur de Pokemon;Placez une carte Evolution de niveau 2 de votre main sur le Pokémon de base correspondant. Vous ne pouvez jouer cette carte que quand il vous sera possiblede faire évoluer ce Pokémon de toute façon.;2006;
2007;0;Marchand de Pokémon;Echangez 1 carte Pokémon de base ou Evolution de votre main contre 1 carte Pokémon de base ou Evolution de votre deck. Montrer les deux cartes à votre adversaire. Ensuite, mélangez votre deck.;2007;
2008;0;Rappel;Défaussez 1 de vos Pokémon en jeu et reprenez sa carte Pokémon de base dans votre main.;2008;
2009;0;Double suppression d'énergie;Défaussez 1 carte Energie attachée à 1 de vos propres Pokémon et choississez 1 Pokémon de votre adversaire et jusqu'à 2 carte Energie attachées à ce Pokémon. Défaussez ces cartes Energie.;2009;
2010;0;Defender;Attachez Defender à 1 de vos Pokémon. À la fin de votre tour de votre adversaire, défaussezDefender. Les dégâts infligés à ce Pokémon par des attaques sont réduits de 20 (après application de la Faiblesse et de la Résistance).;2010;
2011;1;Sauvegarde d'Energie;Échangez 1 des autres cartes de votre main contre 1 ou 2 cartes Énergie de Base de votre pile de défausse.;2011;
2012;1;Guérison totale;Votre Pokémon actif n'est plus Endormi, Confus, Paralysé ou Empoisonné.;2012;
2013;0;Entretien;Mélangez 2 des autres cartes de votre main avec votre deck pour piocher une carte.;2013;
2014;0;PlusPower;Attachez PlusPower à votre Pokémon actif. À la fin de votre tour, défaussezPlusPower. Si l'attaque de ce Pokémon inflige des dégâts au Pokémon Défenseur (après application de la Faiblesse et de la Résistance), l'attaque inflige 10 dégâts supplémentaires au Pokémon Défenseur.;2014;
2015;1;Centre Pokémon;Retirez tous les marqueurs de dégâts de tous vos propres Pokémon ayant des marqueurs de dégâts sur eux, puis défaussez toutes les cartes Énergie attachées à ces Pokémon.;2015;
2016;0;Flûte Pokémon;Choisissez 1 carte Pokémon de base dans la pile de défausse de votre adversaire et placez-la sur son Banc. (Vous ne pouvez pas jouer Flûte Pokémon si le Banc de votre adversaire est plein).;2016;
2017;0;Pokédex;Regardez jusqu'à 5 des 5 premières cartes du dessus de votre deck et triez-les comme bon vous semble.;2017;
2018;1;Professeur Chen;Défaussez-vous de votre main, puis piochez 7 cartes.;2018;
2019;0;Réanimation;Placez 1 carte Pokémon de base de votre pile de défausse vers votre Banc. Placez sur lui un nombre de marqueurs de dégâts égal à la moitié de ses PV (arrondis à la dizaine inférieure la plus proche. (Vous ne pouvez pas jouer Réanimation si votre Banc est plein.);2019;
2020;1;Super Potion;Défaussez 1 carte Énergie attachée à 1 de vos propres Pokémon afin de retirer jusqu'à 4 marqueurs de dégâts de ce Pokémon.;2020;
2021;1;Léo;Piochez 2 cartes.;2021;
2022;1;Suppression d'énergie;Choisissez 1 carte Énergie attachée à 1 des Pokémon de votre adversaire et défaussez-là.;2022;
2023;0;Rafale de vent;Choisissez 1 Pokémon du Banc votre adversaire et échangez-le avec son Pokémon actif.;2023;
2024;1;Potion;Retirez jusqu'à 2 marqueurs de dégâts d'1 de vos Pokémon.;2024;
2025;0;Transfert;Échangez 1 Pokémon de votre Banc avec votre Pokémon actif.;2025;
